시군구명,업소명,업종명,소재지도로명주소,연락처,객실수
홍천군,땡큐베리팜,민박,강원도 홍천군 내면 달둔길 13,,2
홍천군,용오름산장,민박,강원도 홍천군 (서석면 검산길 263),,6
홍천군,숲속의 향기,민박,강원도 홍천군 서면 한치골길 83-53,,5
홍천군,이슬,민박,강원도 홍천군 서면 팔봉산로 923-16,,2
홍천군,스톤 아일랜드,민박,강원도 홍천군 북방면 팔봉산로 1832-60,,2
홍천군,휘게리 홍천하우스 10호,민박,강원도 홍천군 화촌면 구룡령로 1472-36,,3
홍천군,휘게리 홍천하우스 12호,민박,강원도 홍천군 화촌면 구룡령로 1472-34,,3
홍천군,휘게리 홍천하우스 3호,민박,강원도 홍천군 화촌면 구룡령로 1472-35,,3
홍천군,휘게리 홍천하우스 2호,민박,강원도 홍천군 화촌면 구룡령로 1472-33,,4
홍천군,휘게리 홍천하우스 7호,민박,강원도 홍천군 화촌면 구룡령로 1472-37,,3
홍천군,별빛달밤 게스트하우스,민박,강원도 홍천군 두촌면 장남길 76,,2
홍천군,정자네 펜션,민박,강원도 홍천군 내촌면 가래올길 106-20,,2
홍천군,홍천 페리엔,민박,강원도 홍천군 서면 도롱골길 235-23,,2
홍천군,메아리 민박,민박,강원도 홍천군 두촌면 대동평길 150,,3
홍천군,오렌지,민박,강원도 홍천군 북방면 노일로 18번길 22-8,,1
홍천군,휘게리 홍천하우스 15호,민박,강원도 홍천군 화촌면 구룡령로 1472-32(101호),,3
홍천군,트라움빌,민박,강원도 홍천군 서면 설밀길 160-26,,1
홍천군,흙집사랑A,민박,강원도 홍천군 북방면 성동로 1480(주2동),,1
홍천군,별빛흐르는마을,민박,강원도 홍천군 서석면 구룡령로 3432-8,,4
삼척시,가든민박,민박,강원도 삼척시 근덕면 상맹방길 310-69,,4
정선군,감나무집민박,민박,강원도 정선군 정선읍 동강로 2626,,2
정선군,동강할미꽃펜션,민박,강원도 정선군 정선읍 동강로 2652-3,,4
정선군,동화나라,민박,강원도 정선군 정선읍 동강로 2652-9,,2
정선군,세나펜션,민박,강원도 정선군 정선읍 동강로3055-6,,4
정선군,산내들,민박,강원도 정선군 정선읍 망하길 288,,4
정선군,조양강 민박,민박,강원도 정선군 정선읍 문곡강변길 130,,1
정선군,덕산기민박,민박,강원도 정선군 정선읍 병목길 39-14,,2
정선군,범바위민박,민박,강원도 정선군 정선읍 병목길 5,,2
정선군,자작나무펜션,민박,강원도 정선군 정선읍 병방치길  39,,2
정선군,병방치 민박,민박,강원도 정선군 정선읍 병방치길 35-18,,3
정선군,덕송민박,민박,강원도 정선군 정선읍 서동로 1360,,4
정선군,예은이네민박,민박,강원도 정선군 정선읍 세곡길 90,,3
정선군,스위트온펜션,민박,강원도 정선군 정선읍 소금강로 33-56,,2
정선군,로그캐빈다래,민박,강원도 정선군 정선읍 송오다래길 417-15,,2
정선군,정선산아리민박,민박,강원도 정선군 정선읍 애산로 179,,2
정선군,햇살 비치는 농장민박,민박,강원도 정선군 정선읍 와평1길 199,,2
정선군,은하수와 여울,민박,강원도 정선군 정선읍 외반점길 12-25,,7
정선군,언덕위에 민박,민박,강원도 정선군 정선읍 외반점길 32,,5
정선군,대승농원민박,민박,강원도 정선군 정선읍 윗만지산길 36,,3
정선군,장수민박,민박,강원도 정선군 정선읍 이평길 23,,7
정선군,엘림펜션,민박,강원도 정선군 정선읍 이평길 27-15,,4
정선군,스카이펜션,민박,강원도 정선군 정선읍 이평길 27-9,,7
정선군,상평민박,민박,강원도 정선군 정선읍 정선로 471-7,,2
정선군,광하민박,민박,강원도 정선군 정선읍 정선로 593,,2
정선군,정선민박식당,민박,강원도 정선군 정선읍 정선로 606,,1
정선군,jin''s house,민박,강원도 정선군 정선읍 정선로1335,,2
정선군,수정헌,민박,강원도 정선군 정선읍 청량길 14-2,,6
정선군,소나무가든민박,민박,강원도 정선군 정선읍 청량길 24,,2
정선군,가리왕산 자건재,민박,강원도 정선군 정선읍 청량길14-2,,6
정선군,가리왕산관광농원민박,민박,강원도 정선군 정선읍 청량길8,,2
정선군,샛재민박,민박,강원도 정선군 정선읍 칠현로 1181-1,,2
정선군,정선아리아리민박,민박,강원도 정선군 정선읍 칠현로 1684-16,,4
정선군,무쇠막,민박,강원도 정선군 정선읍 하미길 103-6,,3
홍천군,서석별지기,민박,강원도 홍천군 서석면조가동길 95-19,,2
홍천군,개나리민박,민박,강원도 홍천군 동면 공작산로 2149,,2
홍천군,머무름,민박,강원도 홍천군 북방면 굴지강변로556-20,,4
홍천군,행복동산,민박,강원도 홍천군 남면 남노일로1047-28,,5
홍천군,비오는날의오후,민박,강원도 홍천군 북방면 노일로 524-21,,3
홍천군,홍천즐거운집,민박,강원도 홍천군 서면 도롱골길 7,,4
홍천군,까사펠리스,민박,강원도 홍천군 북방면 노일로148,,5
홍천군,해피안,민박,강원도 홍천군 서면 도롱골길147번길 29,,8
홍천군,썬샤인 (끌로),민박,강원도 홍천군 북방면 노일로 144-5,,2
홍천군,꽃여울강변,민박,강원도 홍천군 북방면 굴지강변로 435,,5
홍천군,곰2,민박,강원도 홍천군 서면 한치골길813번길 22-5,,3
홍천군,쁘띠프라하,민박,강원도 홍천군 서면 팔봉강변길 40-23,,3
홍천군,홍천리버카라반,민박,강원도 홍천군 북방면 노일로 144-10,,4
홍천군,병화민박,민박,강원도 홍천군 서면 개야강변길 62-6,,2
홍천군,야시대 하늘숲 민박,민박,강원도 홍천군 화촌면 야시대로 626,,4
홍천군,클럽레스피아,민박,강원도 홍천군 북방면 구룡밭길24-30,,7
홍천군,쌍계곡민박,민박,강원도 홍천군 서면 아우라치길 15-30,,5
홍천군,해피투게더,민박,강원도 홍천군 서면 개야마을길 17-12,,4
홍천군,오렌지페코,민박,강원도 홍천군 홍천읍 와동로34번길 123,,4
홍천군,21,민박,강원도 홍천군 동면 덕치새들길 1-5,,5
홍천군,태현이네,민박,강원도 홍천군 동면 덕치길 107-5,,4
홍천군,에즈의정원,민박,강원도 홍천군 서면 도롱골길147번길 82-24,,6
홍천군,산울림,민박,강원도 홍천군 동면 공작산로 1859,,4
홍천군,픽션하우스,민박,강원도 홍천군 북방면 구룡밭길 71-15,,4
홍천군,비발디 스케치북,민박,강원도 홍천군 서면 상귀량길 41-42,,1
홍천군,뜰,민박,강원도 홍천군 서면 팔봉산로 973,,2
홍천군,쉴만한 물가로,민박,강원도 홍천군 서석면 피리골길 680,,5
홍천군,듀 하우스,민박,강원도 홍천군 남면 위안터길 21-11,,4
홍천군,흙집사랑,민박,강원도 홍천군 북방면 성동로 1480,,1
홍천군,자연애,민박,강원도 홍천군 서면 오도치길 249-1,,1
홍천군,기와집풍경,민박,강원도 홍천군 서면 한치골길 982,,6
홍천군,북창황토민박,민박,강원도 홍천군 두촌면 북창길 104-7,,6
홍천군,석기시대,민박,강원도 홍천군 남면 남노일로 604,,3
홍천군,봄날,민박,강원도 홍천군 북방면 노일로 779,,4
홍천군,숲속의 앨리스,민박,강원도 홍천군 주음치로 288-13,,5
정선군,하미민박,민박,강원도 정선군 정선읍 하미길 24-31,,2
홍천군,흙집사랑B,민박,강원도 홍천군 북방면 성동로 1480(주3동),,2
홍천군,너 나 우리,민박,강원도 홍천군 서면 한서로 1152,,1
홍천군,히포크라테스 농장,민박,강원도 홍천군 서석면 마리소리길 409,,3
홍천군,무릉도원,민박,강원도 홍천군 내면 을수길 169,,2
홍천군,토닥토닥,민박,강원도 홍천군 내촌면 동창로 263-6,,5
홍천군,신오렌지,민박,강원도 홍천군 북방면 노일로18번길 20,,4
홍천군,OG펜션,민박,강원도 홍천군 북방면 노일로 341,,2
원주시,존앤제인 풀빌라,펜션,강원도 원주시 호저면 평천2길 64,,3
홍천군,그곳에 가면,민박,강원도 홍천군 북방면 굴지강변로 205,,3
홍천군,웰컴 써니하우스,민박,강원도 홍천군 북방면 노일로 337,,3
홍천군,하늘정원,민박,강원도 홍천군 내촌면 아홉사리로 476-20,,1
삼척시,가곡천 흙과 돌,민박,강원도 삼척시 가곡면 가곡천로 1058-24,,7
삼척시,덕풍계곡민박,민박,강원도 삼척시 가곡면 덕풍길 153,,5
삼척시,힐링캠프,민박,강원도 삼척시 근덕면 용화안길 14,,6
삼척시,대인민박,민박,강원도 삼척시 하맹방길 74,,6
삼척시,만섬,민박,강원도 삼척시 하장면 백두대간로 3036,,2
삼척시,돌담민박,민박,강원도 삼척시 근덕면 장호1길 26-1,,2
삼척시,솔빛정원,민박,강원도 삼척시 근덕면 용화안길 358-22,,2
삼척시,회성민박,민박,강원도 삼척시 원덕읍 호산3길113,,2
삼척시,태양의 남쪽,민박,강원도 삼척시 근덕면 삼척로 2106,,2
원주시,금대휴펜션,펜션,강원도 원주시 판부면 치악로 689-56,,6
삼척시,꽃향기민박,민박,강원도 삼척시 근덕면 삼척로 2089-7,,7
삼척시,여울민박,민박,강원도 삼척시 원덕읍 삼척로1222-1,,4
삼척시,해변민박,민박,강원도 삼척시 원덕읍 갈남길 49-41,,1
삼척시,하늘민박,민박,강원도 삼척시 원덕읍 갈남길 17,,4
삼척시,바다속으로,민박,강원도 삼척시 근덕면 덕산길 73,,7
삼척시,솔향기가득한집,민박,강원도 삼척시 근덕면 삼척로 3874-29,,2
삼척시,연담,민박,강원도 삼척시 근덕면 용화안길 489,,1
삼척시,하늘바다,민박,강원도 삼척시 원덕읍 갈남길 23-9,,3
삼척시,동해펜션민박,민박,강원도 삼척시 근덕면 용화해변1길 6-17,,6
삼척시,이곳에 오면,민박,강원도 삼척시 가곡면 가곡천로 1058-24,,7
삼척시,세븐스프링스펜션,민박,강원도 삼척시 근덕면 문의재로 3692,,4
삼척시,덕풍계곡펜션,민박,강원도 삼척시 가곡면 덕풍길 137,,3
삼척시,1박2일,민박,강원도 삼척시 가곡면 덕풍길 45-141,,7
정선군,닮은 사람들 펜션,민박,강원도 정선군 정선읍 하미길 26-4,,1
정선군,하미민박,민박,강원도 정선군 정선읍 하미길 38,,2
정선군,돌배나무집민박,민박,강원도 정선군 화암면  소금강로 2721-1,,5
정선군,고모네민박,민박,강원도 정선군 화암면 거미대길 29,,5
정선군,토우마루민박,민박,강원도 정선군 화암면 거미대길 86-7,,2
정선군,화암동굴식당,민박,강원도 정선군 화암면 그림바위길 64,,7
정선군,민박,민박,강원도 정선군 화암면 맷돌바위길 3-2,,1
정선군,별이네황토민박,민박,강원도 정선군 화암면 버들길 25,,2
정선군,몰운대농원쉼터민박,민박,강원도 정선군 화암면 버들길 25,,4
정선군,머루네 민박,민박,강원도 정선군 화암면 북동뒷골길 84-87,,2
정선군,화암별장,민박,강원도 정선군 화암면 북동로 180,,3
정선군,정선사람들,민박,강원도 정선군 화암면 북동로 388-5,,2
정선군,정선골 민박,민박,강원도 정선군 화암면 북동로 765,,2
정선군,돈돌이식당민박,민박,강원도 정선군 화암면 소금강로 1095,,3
정선군,현대민박,민박,강원도 정선군 화암면 소금강로 1111,,6
정선군,멧돌바우식당민박,민박,강원도 정선군 화암면 소금강로 1143,,4
정선군,연꽃민박,민박,강원도 정선군 화암면 소금강로 1567,,2
정선군,팍스빌 민박,민박,강원도 정선군 화암면 소금강로 1933,,4
정선군,락있수다,민박,강원도 정선군 화암면 소금강로 2188,,2
정선군,황토참숯방,민박,강원도 정선군 화암면 소금강로 270,,3
정선군,정선민박,민박,강원도 정선군 화암면 소금강로 586-1,,4
정선군,정선펜션 1박2일,민박,강원도 정선군 화암면 소금강로 851,,6
정선군,철구네 황토 아궁이 민박,민박,강원도 정선군 화암면 양지좌사길 52-16,,3
정선군,정선에서,민박,강원도 정선군 화암면 양지좌사길 55,,1
정선군,샤인빌 민박,민박,강원도 정선군 화암면 양지좌사길59,,2
정선군,카나리나황토집,민박,강원도 정선군 화암면 오산2길 35-32,,3
정선군,솔뫼민박,민박,강원도 정선군 화암면 한치길 58-23,,1
정선군,몽촌빌민박,민박,강원도 정선군 화암면 한치길 62-50,,2
정선군,그린빌민박,민박,강원도 정선군 화암면 한치길 62-50,,2
정선군,쌍봉우리식당민박,민박,강원도 정선군 화암면 화암동굴길 12-13,,6
정선군,오세요식당민박,민박,강원도 정선군 화암면 화암동굴길 12-15,,6
정선군,중앙식당민박,민박,강원도 정선군 화암면 화암동굴길 12-17,,6
정선군,천포민박,민박,강원도 정선군 화암면 화암동굴길 12-20,,5
홍천군,정현이네,민박,강원도 홍천군 화촌면 야시대로 855,,4
홍천군,꿈꾸는강,민박,강원도 홍천군 서면 도롱골길126번길 14-2,,5
홍천군,산천민박,민박,강원도 홍천군 (동면 수타사로 423),,2
홍천군,무지개,민박,강원도 홍천군 서면 마곡길 93,,5
홍천군,꽃피는언덕,민박,강원도 홍천군 서면 모곡로 535,,2
삼척시,해가 펜션,민박,강원도 삼척시 근덕면 용화해변길 38-6,,2
삼척시,로뎀트리,민박,강원도 삼척시 근덕면 용화길 28-7,,6
삼척시,휴식민박,민박,강원도 삼척시 수로부인길 183-18,,3
삼척시,펜션봉수니언니,민박,강원도 삼척시 수로부인길 183-18,,3
삼척시,자연 민박,민박,강원도 삼척시 수로부인길 183-18,,3
삼척시,용화파도민박,민박,강원도 삼척시 근덕면 용화길 32,,3
삼척시,바다풍경,민박,강원도 삼척시 근덕면 용화길 27-11,,5
홍천군,나무와 새,민박,강원도 홍천군 서면 한치골길 990,,4
홍천군,돌이네집,민박,강원도 홍천군 동면 공작산로 1435,,2
홍천군,솔방울민박,민박,강원도 홍천군 서면 한서로 1807-16,,4
홍천군,밸리뷰,민박,강원도 홍천군 서면 한서로 1988,,5
홍천군,봄봄,민박,강원도 홍천군 내촌면 가래올길 53-26,,6
홍천군,폴라리스(Polaris),민박,강원도 홍천군 서면 개야로 222-13,,2
홍천군,가락재민박,민박,강원도 홍천군 화촌면 가락재로 274,,5
홍천군,고향집 힐링,민박,강원도 홍천군 화촌면 가락재로 1563-8,,2
홍천군,마루마리,민박,강원도 홍천군 서면 마곡길 155,,2
홍천군,아그리나 D,민박,강원도 홍천군 서면 상귀량길 46,,5
홍천군,꿈,민박,강원도 홍천군 동면 공작골길 14-16,,3
홍천군,청정원,민박,강원도 홍천군 내면 밤바치길 1194,,4
홍천군,바비아나,민박,강원도 홍천군 북방면 노루목길 64,,3
홍천군,하얀집,민박,강원도 홍천군 북방면 굴지강변로 581-9,,3
